jurisdiction,year,ipcc_code,iea_code,Product,tax_rate_incl_ex_clcu,ets_price_clcu,ets_2_price_clcu,tax_curr_code,ets_curr_code,ets_2_curr_code,tax_rate_incl_ex_usd,ets_price_usd,ets_2_price_usd,tax_rate_incl_ex_kusd,ets_price_kusd,ets_2_price_kusd,tax_curr_x_rate,ets_curr_x_rate,ets_2_curr_x_rate
Belgium,1990,1A1A1,ABFLOW003,Oil,,,,,,,,,,,,,,,
Belgium,1990,1A1A2,ABFLOW004,Coal,,,,,,,,,,,,,,,
Belgium,1990,1A1A2,ABFLOW004,Natural gas,,,,,,,,,,,,,,,
Belgium,1990,1A1A2,ABFLOW004,Oil,,,,,,,,,,,,,,,
Belgium,1990,1A1A3,ABFLOW005,Coal,,,,,,,,,,,,,,,
Belgium,1990,1A1A3,ABFLOW005,Natural gas,,,,,,,,,,,,,,,
Belgium,1990,1A1A3,ABFLOW005,Oil,,,,,,,,,,,,,,,
Belgium,1990,1A1B,ABFLOW011,Coal,,,,,,,,,,,,,,,
Belgium,1990,1A1B,ABFLOW011,Natural gas,,,,,,,,,,,,,,,
Belgium,1990,1A1B,ABFLOW011,Oil,,,,,,,,,,,,,,,
Belgium,1990,1A1C,ABFLOW011,Coal,,,,,,,,,,,,,,,
Belgium,1990,1A1C,ABFLOW011,Natural gas,,,,,,,,,,,,,,,
Belgium,1990,1A1C,ABFLOW011,Oil,,,,,,,,,,,,,,,
Belgium,1990,1A2,ABFLOW012,Coal,,,,,,,,,,,,,,,
Belgium,1990,1A2,ABFLOW012,Natural gas,,,,,,,,,,,,,,,
Belgium,1990,1A2,ABFLOW012,Oil,,,,,,,,,,,,,,,
Belgium,1990,1A2A,ABFLOW016,Coal,,,,,,,,,,,,,,,
Belgium,1990,1A2A,ABFLOW016,Natural gas,,,,,,,,,,,,,,,
Belgium,1990,1A2A,ABFLOW016,Oil,,,,,,,,,,,,,,,
Belgium,1990,1A2B,ABFLOW018,Coal,,,,,,,,,,,,,,,
Belgium,1990,1A2B,ABFLOW018,Natural gas,,,,,,,,,,,,,,,
Belgium,1990,1A2B,ABFLOW018,Oil,,,,,,,,,,,,,,,
Belgium,1990,1A2C,ABFLOW017,Coal,,,,,,,,,,,,,,,
Belgium,1990,1A2C,ABFLOW017,Natural gas,,,,,,,,,,,,,,,
Belgium,1990,1A2C,ABFLOW017,Oil,,,,,,,,,,,,,,,
Belgium,1990,1A2D,ABFLOW023,Coal,,,,,,,,,,,,,,,
Belgium,1990,1A2D,ABFLOW023,Natural gas,,,,,,,,,,,,,,,
Belgium,1990,1A2D,ABFLOW023,Oil,,,,,,,,,,,,,,,
Belgium,1990,1A2E,ABFLOW022,Coal,,,,,,,,,,,,,,,
Belgium,1990,1A2E,ABFLOW022,Natural gas,,,,,,,,,,,,,,,
Belgium,1990,1A2E,ABFLOW022,Oil,,,,,,,,,,,,,,,
